1, 0.000, -16.000, 16.000
2, 0.005, -16.000, 16.000
3, 0.019, -15.999, 16.000
4, 0.043, -15.997, 16.000
5, 0.077, -15.995, 16.000
6, 0.120, -15.992, 16.000
7, 0.172, -15.988, 16.000
8, 0.233, -15.984, 16.000
9, 0.304, -15.980, 16.000
10, 0.383, -15.974, 16.000
11, 0.472, -15.968, 16.000
12, 0.570, -15.962, 16.000
13, 0.676, -15.954, 16.000
14, 0.791, -15.947, 16.000
15, 0.915, -15.938, 16.000
16, 1.047, -15.929, 16.000
17, 1.188, -15.920, 16.000
18, 1.338, -15.910, 16.000
19, 1.496, -15.899, 16.000
20, 1.662, -15.888, 16.000
21, 1.836, -15.876, 16.000
22, 2.019, -15.864, 16.000
23, 2.207, -15.836, 16.000
24, 2.402, -15.797, 16.000
25, 2.605, -15.757, 16.000
26, 2.816, -15.715, 16.000
27, 3.034, -15.671, 16.000
28, 3.260, -15.626, 16.000
29, 3.493, -15.580, 16.000
30, 3.733, -15.532, 16.000
31, 3.981, -15.483, 16.000
32, 4.233, -15.420, 16.000
33, 4.486, -15.334, 16.000
34, 4.746, -15.246, 16.000
35, 5.013, -15.155, 16.000
36, 5.287, -15.062, 16.000
37, 5.567, -14.967, 16.000
38, 5.853, -14.870, 16.000
39, 6.145, -14.767, 16.000
40, 6.429, -14.627, 16.000
41, 6.719, -14.484, 16.000
42, 7.014, -14.339, 16.000
43, 7.316, -14.190, 16.000
44, 7.623, -14.038, 16.000
45, 7.936, -13.884, 16.000
46, 8.236, -13.695, 16.000
47, 8.536, -13.494, 16.000
48, 8.842, -13.290, 16.000
49, 9.152, -13.082, 16.000
50, 9.468, -12.871, 16.000
51, 9.784, -12.651, 16.000
52, 10.078, -12.393, 16.000
53, 10.377, -12.132, 16.000
54, 10.680, -11.866, 16.000
55, 10.987, -11.598, 16.000
56, 11.299, -11.325, 16.000
57, 11.577, -11.011, 16.000
58, 11.856, -10.692, 16.000
59, 12.139, -10.368, 16.000
60, 12.426, -10.041, 16.000
61, 12.712, -9.707, 16.000
62, 12.959, -9.337, 16.000
63, 13.209, -8.962, 16.000
64, 13.462, -8.584, 16.000
65, 13.717, -8.202, 16.000
66, 13.950, -7.801, 16.000
67, 14.158, -7.380, 16.000
68, 14.368, -6.955, 16.000
69, 14.579, -6.527, 16.000
70, 14.789, -6.092, 16.000
71, 14.945, -5.631, 16.000
72, 15.103, -5.166, 16.000
73, 15.262, -4.697, 16.000
74, 15.423, -4.224, 16.000
75, 15.532, -3.733, 16.000
76, 15.631, -3.236, 16.000
77, 15.731, -2.734, 16.000
78, 15.831, -2.229, 16.000
