1, 0.0000, -16.0000, 16.0000
1777.7778, 452.5484, -452.5483, 14481.5479
0.0000, -1002.5203, -1511.6373, 8145.8721
0.0000, 0.7071, -0.7071, 22.6274
2, 0.0135, -15.9991, 16.0000
1777.3958, 454.0342, -452.5610, 14481.1387
0.8452, -1002.5623, -1511.6094, 8145.6519
-0.0006, 0.7071, -0.7071, 22.6268
3, 0.0537, -15.9964, 16.0000
1776.2489, 458.4634, -452.5981, 14479.9521
3.3656, -1002.6809, -1511.5271, 8144.9824
-0.0024, 0.7070, -0.7072, 22.6249
4, 0.1203, -15.9919, 16.0000
1774.3247, 465.7980, -452.6565, 14478.0869
7.5426, -1002.8531, -1511.3976, 8143.9238
-0.0053, 0.7069, -0.7073, 22.6220
5, 0.2128, -15.9857, 16.0000
1771.5975, 475.9945, -452.7310, 14475.7051
13.3555, -1003.0415, -1511.2324, 8142.5845
-0.0094, 0.7068, -0.7074, 22.6183
6, 0.3311, -15.9777, 16.0000
1768.0270, 489.0126, -452.8151, 14473.0166
20.7865, -1003.1961, -1511.0458, 8141.0698
-0.0146, 0.7065, -0.7075, 22.6141
7, 0.4745, -15.9681, 16.0000
1763.5607, 504.8060, -452.9005, 14470.2852
29.8153, -1003.2540, -1510.8562, 8139.5337
-0.0210, 0.7062, -0.7077, 22.6098
8, 0.6429, -15.9567, 16.0000
1758.1340, 523.3260, -452.9775, 14467.8271
40.4194, -1003.1401, -1510.6854, 8138.1533
-0.0284, 0.7059, -0.7078, 22.6060
9, 0.8359, -15.9437, 16.0000
1751.6720, 544.5175, -453.0346, 14466.0020
52.5722, -1002.7677, -1510.5587, 8137.1333
-0.0370, 0.7054, -0.7079, 22.6031
10, 1.0530, -15.9291, 16.0000
1744.0889, 568.3180, -453.0594, 14465.2129
66.2409, -1002.0405, -1510.5037, 8136.6826
-0.0466, 0.7048, -0.7079, 22.6019
11, 1.2939, -15.9129, 16.0000
1735.2915, 594.6549, -453.0376, 14465.9082
81.3837, -1000.8515, -1510.5521, 8137.0796
-0.0572, 0.7040, -0.7079, 22.6030
12, 1.5583, -15.8951, 16.0000
1725.1790, 623.4454, -452.9543, 14468.5684
97.9499, -999.0865, -1510.7368, 8138.5698
-0.0689, 0.7031, -0.7077, 22.6071
13, 1.8458, -15.8757, 16.0000
1713.6459, 654.5918, -452.7931, 14473.7178
115.8751, -996.6243, -1511.0947, 8141.4746
-0.0816, 0.7020, -0.7075, 22.6152
14, 2.1549, -15.8462, 16.0000
1700.6003, 687.8594, -452.6609, 14477.9443
135.1371, -993.7501, -1511.3878, 8143.8457
-0.0953, 0.7005, -0.7073, 22.6218
15, 2.4817, -15.7812, 16.0000
1685.9482, 722.8790, -452.9004, 14470.2881
155.9214, -991.5114, -1510.8567, 8139.5400
-0.1098, 0.6980, -0.7077, 22.6098
16, 2.8301, -15.7119, 16.0000
1669.4844, 760.0421, -453.0475, 14465.5908
178.0162, -988.2833, -1510.5300, 8136.9023
-0.1252, 0.6951, -0.7079, 22.6025
17, 3.1998, -15.6383, 16.0000
1651.0812, 799.2136, -453.0814, 14464.5107
201.3225, -983.9156, -1510.4548, 8136.2935
-0.1416, 0.6919, -0.7079, 22.6008
18, 3.5904, -15.5606, 16.0000
1630.6143, 840.2382, -452.9803, 14467.7354
225.7209, -978.2602, -1510.6792, 8138.1001
-0.1588, 0.6883, -0.7078, 22.6058
19, 4.0016, -15.4788, 16.0000
1607.9681, 882.9355, -452.7223, 14475.9824
251.0662, -971.1736, -1511.2517, 8142.7402
-0.1769, 0.6843, -0.7074, 22.6187
20, 4.4228, -15.3554, 16.0000
1583.1537, 926.6378, -452.8362, 14472.3398
277.7392, -964.2806, -1510.9989, 8140.6953
-0.1956, 0.6791, -0.7076, 22.6130
21, 4.8583, -15.2076, 16.0000
1555.8944, 971.6146, -453.0468, 14465.6113
305.5894, -956.5585, -1510.5314, 8136.9106
-0.2149, 0.6728, -0.7079, 22.6025
22, 5.3127, -15.0534, 16.0000
1525.9993, 1017.9149, -453.0669, 14464.9756
334.2202, -947.0059, -1510.4869, 8136.5430
-0.2351, 0.6660, -0.7079, 22.6015
23, 5.7855, -14.8929, 16.0000
1493.3746, 1065.2859, -452.8709, 14471.2314
363.4123, -935.4891, -1510.9220, 8140.0703
-0.2559, 0.6586, -0.7076, 22.6113
24, 6.2682, -14.7065, 16.0000
1458.0574, 1113.1901, -452.7372, 14475.5098
393.3278, -922.8246, -1511.2189, 8142.4800
-0.2771, 0.6502, -0.7074, 22.6180
25, 6.7500, -14.4689, 16.0000
1419.9613, 1161.2786, -453.0302, 14466.1436
424.5216, -909.9774, -1510.5682, 8137.2061
-0.2986, 0.6401, -0.7079, 22.6033
26, 7.2483, -14.2231, 16.0000
1378.7091, 1209.9539, -453.0643, 14465.0576
455.9799, -894.7562, -1510.4927, 8136.5996
-0.3207, 0.6293, -0.7079, 22.6016
27, 7.7627, -13.9693, 16.0000
1334.2720, 1258.8777, -452.8125, 14473.0957
487.3910, -877.0790, -1511.0514, 8141.1187
-0.3433, 0.6177, -0.7075, 22.6142
28, 8.2716, -13.6706, 16.0000
1286.9070, 1307.2434, -452.8565, 14471.6934
519.5165, -858.6119, -1510.9541, 8140.3267
-0.3658, 0.6046, -0.7076, 22.6120
29, 8.7777, -13.3325, 16.0000
1236.2986, 1355.1311, -453.0778, 14464.6250
552.2529, -838.8166, -1510.4626, 8136.3501
-0.3884, 0.5899, -0.7079, 22.6010
30, 9.2980, -12.9850, 16.0000
1182.2002, 1402.6122, -452.9630, 14468.2910
584.4634, -816.2285, -1510.7175, 8138.4121
-0.4113, 0.5744, -0.7078, 22.6067
31, 9.8231, -12.6167, 16.0000
1124.8198, 1449.1183, -452.6929, 14476.9238
616.1802, -791.4150, -1511.3169, 8143.2725
-0.4343, 0.5578, -0.7073, 22.6202
32, 10.3186, -12.1830, 16.0000
1064.4180, 1493.9431, -453.0365, 14465.9424
648.9872, -766.2473, -1510.5543, 8137.0933
-0.4565, 0.5390, -0.7079, 22.6030
33, 10.8260, -11.7388, 16.0000
1000.3570, 1537.5892, -452.9900, 14467.4277
680.6578, -738.0471, -1510.6575, 8137.9307
-0.4789, 0.5193, -0.7078, 22.6054
34, 11.3410, -11.2804, 16.0000
932.8899, 1579.5433, -452.6070, 14479.6719
710.9254, -707.1245, -1511.5072, 8144.8149
-0.5013, 0.4986, -0.7072, 22.6245
35, 11.8054, -10.7500, 16.0000
862.6921, 1618.8353, -453.0227, 14466.3857
742.4200, -676.0473, -1510.5851, 8137.3447
-0.5223, 0.4756, -0.7078, 22.6037
36, 12.2794, -10.2084, 16.0000
788.8443, 1656.0845, -452.9933, 14467.3262
772.0544, -641.8423, -1510.6503, 8137.8677
-0.5432, 0.4516, -0.7078, 22.6052
37, 12.7516, -9.6474, 16.0000
711.8250, 1690.7009, -452.6915, 14476.9736
799.8729, -605.1520, -1511.3201, 8143.2935
-0.5637, 0.4265, -0.7073, 22.6203
38, 13.1671, -9.0253, 16.0000
632.2676, 1721.9358, -453.0664, 14464.9922
828.3385, -567.7812, -1510.4880, 8136.5547
-0.5826, 0.3993, -0.7079, 22.6015
39, 13.5902, -8.3920, 16.0000
549.3304, 1750.1932, -452.9387, 14469.0625
854.1074, -527.4126, -1510.7715, 8138.8511
-0.6011, 0.3712, -0.7077, 22.6079
40, 13.9866, -7.7279, 16.0000
463.9005, 1774.7754, -452.8387, 14472.2568
878.3381, -485.2996, -1510.9932, 8140.6470
-0.6185, 0.3417, -0.7076, 22.6129
41, 14.3351, -7.0213, 16.0000
376.0533, 1795.3813, -453.0828, 14464.4678
901.9287, -441.7629, -1510.4517, 8136.2622
-0.6343, 0.3107, -0.7079, 22.6007
42, 14.6892, -6.3035, 16.0000
285.3893, 1812.0842, -452.7671, 14474.5459
921.9493, -395.6297, -1511.1521, 8141.9355
-0.6495, 0.2787, -0.7074, 22.6165
43, 14.9748, -5.5441, 16.0000
193.2682, 1824.1530, -452.9985, 14467.1572
941.5656, -348.5956, -1510.6388, 8137.7749
-0.6625, 0.2453, -0.7078, 22.6049
44, 15.2398, -4.7634, 16.0000
98.8748, 1831.6915, -453.0168, 14466.5713
958.3618, -299.5504, -1510.5980, 8137.4487
-0.6742, 0.2107, -0.7078, 22.6040
45, 15.4859, -3.9658, 16.0000
2.8360, 1834.4216, -452.7508, 14475.0703
971.8350, -248.8784, -1511.1885, 8142.2271
-0.6847, 0.1753, -0.7074, 22.6173
46, 15.6512, -3.1350, 16.0000
-94.0498, 1831.9287, -453.0846, 14464.4092
984.7513, -197.2483, -1510.4476, 8136.2305
-0.6925, 0.1387, -0.7079, 22.6006
47, 15.8186, -2.2936, 16.0000
-192.5419, 1824.2855, -452.7744, 14474.3184
992.8932, -143.9633, -1511.1360, 8141.8042
-0.6994, 0.1014, -0.7075, 22.6161
48, 15.9037, -1.4306, 16.0000
-290.9955, 1811.1337, -453.0023, 14467.0371
999.9991, -89.9568, -1510.6304, 8137.7046
-0.7036, 0.0633, -0.7078, 22.6047
49, 15.9627, -0.5541, 16.0000
-390.2162, 1792.3927, -452.9399, 14469.0264
1003.2248, -34.8210, -1510.7688, 8138.8267
-0.7061, 0.0245, -0.7077, 22.6078
50, 15.9776, 0.3322, 16.0000
-489.1339, 1767.9932, -452.8159, 14472.9951
1003.1973, 20.8558, -1511.0442, 8141.0562
-0.7065, -0.0147, -0.7075, 22.6140
51, 15.9174, 1.2277, 16.0000
-587.4174, 1737.7522, -453.0488, 14465.5527
1001.2188, 77.2209, -1510.5273, 8136.8745
-0.7042, -0.0543, -0.7079, 22.6024
52, 15.8509, 2.1313, 16.0000
-685.3288, 1701.6274, -452.6399, 14478.6162
993.8820, 133.6371, -1511.4344, 8144.2246
