1, 0.000, -16.000, 16.000
2, 0.030, -15.998, 16.000
3, 0.121, -15.992, 16.000
4, 0.270, -15.982, 16.000
5, 0.477, -15.968, 16.000
6, 0.741, -15.950, 16.000
7, 1.059, -15.929, 16.000
8, 1.431, -15.904, 16.000
9, 1.856, -15.875, 16.000
10, 2.328, -15.812, 16.000
11, 2.845, -15.709, 16.000
12, 3.411, -15.596, 16.000
13, 4.023, -15.475, 16.000
14, 4.662, -15.274, 16.000
15, 5.340, -15.044, 16.000
16, 6.060, -14.800, 16.000
17, 6.783, -14.452, 16.000
18, 7.541, -14.079, 16.000
19, 8.310, -13.645, 16.000
20, 9.078, -13.132, 16.000
21, 9.865, -12.580, 16.000
22, 10.616, -11.923, 16.000
23, 11.384, -11.232, 16.000
24, 12.087, -10.428, 16.000
25, 12.793, -9.585, 16.000
26, 13.422, -8.643, 16.000
27, 14.024, -7.651, 16.000
28, 14.552, -6.582, 16.000
29, 15.006, -5.453, 16.000
30, 15.406, -4.273, 16.000
31, 15.672, -3.030, 16.000
32, 15.882, -1.753, 16.000
33, 15.971, -0.436, 16.000
34, 15.939, 0.902, 16.000
35, 15.826, 2.258, 16.000
36, 15.556, 3.612, 16.000
37, 15.175, 4.954, 16.000
38, 14.698, 6.285, 16.000
39, 14.065, 7.568, 16.000
40, 13.317, 8.801, 16.000
41, 12.473, 9.988, 16.000
42, 11.504, 11.094, 16.000
43, 10.417, 12.096, 16.000
44, 9.250, 13.017, 16.000
45, 8.004, 13.849, 16.000
46, 6.655, 14.516, 16.000
47, 5.255, 15.073, 16.000
48, 3.810, 15.517, 16.000
49, 2.321, 15.813, 16.000
50, 0.809, 15.946, 16.000
51, -0.708, 15.952, 16.000
52, -2.223, 15.833, 16.000
53, -3.711, 15.537, 16.000
54, -5.160, 15.105, 16.000
55, -6.565, 14.560, 16.000
56, -7.915, 13.894, 16.000
57, -9.166, 13.073, 16.000
58, -10.342, 12.163, 16.000
59, -11.438, 11.170, 16.000
60, -12.406, 10.063, 16.000
61, -13.261, 8.885, 16.000
62, -14.021, 7.659, 16.000
63, -14.654, 6.375, 16.000
64, -15.143, 5.050, 16.000
65, -15.537, 3.710, 16.000
66, -15.806, 2.356, 16.000
67, -15.933, 1.002, 16.000
68, -15.977, -0.336, 16.000
69, -15.889, -1.652, 16.000
70, -15.692, -2.931, 16.000
71, -15.439, -4.178, 16.000
72, -15.038, -5.358, 16.000
73, -14.596, -6.492, 16.000
74, -14.069, -7.561, 16.000
75, -13.478, -8.560, 16.000
76, -12.849, -9.501, 16.000
77, -12.153, -10.352, 16.000
78, -11.450, -11.156, 16.000
79, -10.692, -11.857, 16.000
80, -9.940, -12.514, 16.000
81, -9.162, -13.076, 16.000
82, -8.393, -13.589, 16.000
83, -7.631, -14.034, 16.000
84, -6.873, -14.408, 16.000
85, -6.153, -14.763, 16.000
86, -5.435, -15.012, 16.000
87, -4.757, -15.242, 16.000
88, -4.122, -15.455, 16.000
89, -3.509, -15.577, 16.000
90, -2.944, -15.689, 16.000
91, -2.427, -15.792, 16.000
92, -1.956, -15.868, 16.000
93, -1.531, -15.897, 16.000
94, -1.159, -15.922, 16.000
95, -0.841, -15.943, 16.000
96, -0.577, -15.961, 16.000
97, -0.371, -15.975, 16.000
98, -0.221, -15.985, 16.000
99, -0.131, -15.991, 16.000
100, -0.100, -15.993, 16.000
